5,10,20,30,50,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300
0.033534098,0.044063228,0.047250752,0.043188676,0.052910316,0.060372011,0.059507991,0.063470849,0.071462416,0.077564634,0.070002597,0.075960611,0.078896597,0.090097221,0.081676193,0.094643332,0.088875539,0.094886907
0.034975901,0.043940965,0.043803544,0.040882405,0.032791614,0.035262549,0.040614233,0.037553097,0.040436981,0.035289553,0.033248456,0.044723683,0.059927337,0.053920761,0.062410754,0.086530756,0.07607048,0.084318474
0.06356993,0.092532007,0.112770553,0.11103273,0.142821421,0.166083484,0.164372946,0.145885313,0.151240823,0.146269127,0.156462058,0.16271895,0.156341834,0.146799541,0.136483246,0.147945177,0.147004923,0.142112085
0.043623358,0.048749492,0.062555508,0.053590942,0.062403219,0.076219694,0.083141262,0.06724024,0.08696652,0.081569439,0.081388659,0.099153643,0.093663166,0.106496245,0.102299308,0.095770914,0.088418159,0.094102796
